"leased","District","POName","UnitName","PropertyID","PropertyAddress","City","ST","ZIPCode","Occupied","Maint","EffDate","ExpDate","BldgOwn","LandOwn","TaxClause","PurchaseOption","LONbr","LOYears","LessorName","LessorAddress1","LessorAddress2","LessorAddress3","LessorCity","LessorSt","LessorZIP","IntSqFt","SiteSqFt","AnnualRent","AnnualRent.SqFt","NextRent","NextRent.SqFt","Fin.Sub","ChrgblFinNo","County","PropertyStatus","Ownership","FDBID.All.","AMSLocaleKey.All.","FDBFacilityType.All.","FDBFacilitySubtype.All.","BuildingOwnershipDescription","LandDesc","Maintenance","SpaceCertifiedIndicator","BldgOccuDate","BldgtoLandSqFtRatio"
1,"Arkansas","NORTH LITTLE ROCK","ROSE CITY STATION","46408010","4903 E BROADWAY ST","NORTH LITTLE ROCK","AR","72117-9998","May-91","USPS (Not Roof)","5/1/2016","4/30/2021","A","A","Reimbursable","N",NA,NA,"FLOWERS BROTHERS","PO BOX 192",NA,NA,"AUBREY","AR","723110192",4630,60984,40000,8.64,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Rio Grande","CAT SPRING","MAIN OFFICE","481525001","182 N FRONT ST","CAT SPRING","TX","78933-9998","Oct-80","Landlord","12/1/2014","11/30/2019","A","A","None Specified",NA,1,5,"RANDY R REICHARDT","11014 PLESS RD",NA,NA,"CAT SPRING","TX","789335032",575,1567,4070,7.08,4314,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northland","ST  CHARLES","MAIN OFFICE","268260001","1201 WHITEWATER AVE","SAINT CHARLES","MN","55972-1284","Feb-67","Landlord","2/1/2012","1/31/2017","A","A","None Specified",NA,1,5,"WHITEWATER RENTAL LLC","302 WEST 20TH ST",NA,NA,"SAINT CHARLES","MN","559721286",2302,5122,12240,5.32,12240,5.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mississippi","DUBLIN","MAIN OFFICE SITE","272197003","US HWY 49 & ST PATRICK","DUBLIN","MS","38739-9998",NA,"USPS","7/15/2014","7/14/2019","Q","Z","None Specified",NA,1,5,"CHARLES HARRY FLOWERS","68 EASON ST",NA,NA,"CLARKSDALE","MS","386148205",0,43560,1980,0.05,2130,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Rio Grande","ANDREWS","MAIN OFFICE",NA,"110 NW AVENUE H","ANDREWS","TX","79714-9997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8237,73260,NA,NA,NA,NA,"480260-G01",480260,"ANDREWS","Active","Owned",1353071,"W22753","Post Office","Administrative Post Office (APO)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","5/1/1984"," 1/9"
1,"Hawkeye","ONSLOW","MAIN OFFICE","186786001","101 N MAIN ST","ONSLOW","IA","52321-7605","Aug-58","Landlord","8/1/2011","7/31/2016","A","A","None Specified",NA,1,5,"RUSSELL A BENKE","AND DENISE A BENKE","PO BOX 27",NA,"ONSLOW","IA","523210027",613,613,4320,7.05,5037,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Tennessee","MEMPHIS","DESOTO FRONT ST CAX",NA,"161 E GE PATTERSON AVE","MEMPHIS","TN","38103-9395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52557,54107,NA,NA,NA,NA,"475664-G02",479508,"SHELBY","Active","Owned",1360757,"X25489","Post Office","Carrier Annex (ANX)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","10/1/1924","1"
1,"Central Plains","ABBYVILLE","MAIN OFFICE","190022001","108 N MAIN ST","ABBYVILLE","KS","67510-9998","Jul-53","Landlord","5/1/2016","4/30/2021","P","P","None Specified",NA,NA,NA,"KEITH DELLENBACH","16110 W RED ROCK RD",NA,NA,"ABBYVILLE","KS","675109552",1008,3510,5500,5.46,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Illinois","MILLBROOK","MAIN OFFICE","165118002","27 HARRIS AVE","MILLBROOK","IL","60536-9800","Feb-81","Landlord","2/1/2016","1/31/2021","A","A",NA,NA,NA,NA,"BBS M3 PROPERTIES LLC","415 WALNUT ST",NA,NA,"YORKVILLE","IL","605601271",396,577,5400,13.64,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Appalachian","HUNTINGTON","GUYANDOTTE STA","553894002","130 BRIDGE ST","HUNTINGTON","WV","25702-9998","Jun-54","USPS (Not Roof)","6/1/2015","5/31/2020","P","P","Reimbursable",NA,NA,NA,"NATIONWIDE POSTAL MANAGEMENT","J LEONARD SPODEK","123 GROVE AVE STE 222",NA,"CEDARHURST","NY","115162302",2277,2500,23339.25,10.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Louisiana","NEW ORLEANS","FOB MAIL ROOM",NA,"701 LOYOLA AVE","NEW ORLEANS","LA","70113-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,312,NA,NA,NA,NA,"216565-G22",216565,"ORLEANS","Active","Owned",NA,NA,NA,NA,"Free Building","Free Land","GSA","No","1/1/1977","1"
1,"Greensboro","BAILEY","MAIN OFFICE","360440001","6171 DEANS ST","BAILEY","NC","27807-9998","Nov-65","Landlord","11/1/2013","10/31/2018","B","B","Reimbursable",NA,NA,NA,"H B BARWICK INC","PO BOX 860",NA,NA,"CLINTON","NC","283290860",1650,12096,16500,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Detroit","OXFORD","MAIN OFFICE",NA,"52 E BURDICK ST","OXFORD","MI","48371-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5367,48590,NA,NA,NA,NA,"257240-G01",257240,"OAKLAND","Active","Owned",1376505,"Y12540","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","6/1/1976"," 1/9"
1,"Northern Ohio","WAYLAND","LAND LEASE","388715003","6241 WAYLAND","WAYLAND","OH","44285-9998",NA,"Landlord","9/15/2012","9/14/2017","Q","Z","None Specified","N",NA,NA,"PARIS TOWNSHIP TRUSTEES","9174 NEWTON FALLS ROAD",NA,NA,"RAVENNA","OH","442669223",0,9776,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Connecticut Valley","RIDGEFIELD","MAIN OFFICE",NA,"26 CATOONAH ST","RIDGEFIELD","CT","06877-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8181,0,NA,NA,NA,NA,"086392-G01",86392,"FAIRFIELD","Active","Owned",1379298,"V20557","Post Office","Main Post Office","USPS Building, Const. by USPS","Land Data on separate record","USPS","Yes","3/1/1985","0"
1,"Dakotas","OLDHAM","MAIN OFFICE","466390001","105 N LILLIE AVE","OLDHAM","SD","57051-9998","Dec-61","Landlord","10/1/2014","9/30/2019","A","A","None Specified",NA,NA,NA,"THE OLDHAM LIBRARY","AND HISTORICAL ASSN","PO BOX 63",NA,"OLDHAM","SD","570510063",976,1976,5400,5.53,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Seattle","SNOQUALMIE","MAIN OFFICE","547896001","8264 OLMSTEAD LN SE","SNOQUALMIE","WA","98065-9651","Apr-57","Landlord","12/8/2012","12/7/2017","P","P","Reimbursable",NA,NA,NA,"EXEMPT TRST FBO MARILYN OWEN","MEREDITH TRUST DTD 09-30-97","MARILYN OWEN TTEE","2924 WISE LN","BILLINGS","MT","591016241",2576,10800,45337,17.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Gateway","EDWARDSVILLE","MAIN OFFICE",NA,"132 N KANSAS ST FL 1","EDWARDSVILLE","IL","62025-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16898,37740,NA,NA,NA,NA,"162382-G01",162382,"MADISON","Active","Owned",1362133,"W12803","Post Office","Main Post Office","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","5/1/1966"," 4/9"
1,"Kentuckiana","OWENSBORO","STATION A","205884008","118 E 4TH ST","OWENSBORO","KY","42303-9997","Sep-94","Shared","9/16/2014","9/15/2019","P","P","None Specified","Y",2,10,"BRYANT COMMERCIAL POSTAL LLC","920 FREDERICA ST",NA,NA,"OWENSBORO","KY","423013078",5000,29000,51115,10.22,56265,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Westchester","GLEN SPEY","MAIN OFFICE","353250002","1677 FORESTBURGH RD","GLEN SPEY","NY","12737-9998","Jun-88","Landlord","6/1/2008","5/31/2018","A","A","Percentage",NA,NA,NA,"ROGER E BISLAND","KATHLEEN BISLAND","1643 FORESTBURGH ROAD",NA,"GLEN SPEY","NY","127375254",811,4291,21670,26.72,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Pennsylvania","WILBURTON","MAIN OFFICE","419248002","300 SMITH ST","WILBURTON","PA","17888-9998","Jul-92","Landlord","7/1/2012","6/30/2017","P","P","None Specified",NA,1,5,"WILBURTON HOSE CO #1","3RD ST",NA,NA,"WILBURTON","PA","178889999",828,420,6900,8.33,7500,9.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater So Carolina","SPARTANBURG","BOILING SPRINGS BRANCH","458320002","1943 BOILING SPRINGS RD","BOILING SPRINGS","SC","29316-9995","Mar-99","Landlord","3/4/1999","3/3/2019","P","P","Reimbursable","Y",4,20,"C & D INVESTMENT COMPANY - SC INC","1706 BRENTWOOD DR",NA,NA,"NEWTON","NC","286583311",6463,109336,122400,18.94,156000,24.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Ohio Valley","SHAWNEE","CENTRALIZED BOX UNIT","387616003","119 E. MAIN STREET","SHAWNEE","OH","43782-9997",NA,"Landlord","9/1/2013","8/31/2018","X","Z","None Specified",NA,1,5,"ROBERT B. HANNAH","PO BOX 22",NA,NA,"SHAWNEE","OH","437820022",0,280,2400,8.57,2700,9.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Atlanta","SARGENT","MAIN OFFICE","127766002","374 HENRY BRYANT RD","SARGENT","GA","30275-3840","Dec-81","USPS","4/1/2012","3/31/2017","B","B","Reimbursable",NA,NA,NA,"MAGNOLIA STAR LLC","PO BOX 997",NA,NA,"CLARKSDALE","MS","386140997",1064,18000,15750,14.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northern New England","HARTFORD","MAIN OFFICE","503472001","1238 MAPLE ST","HARTFORD","VT","05047-9998","Oct-73","USPS","10/1/2014","9/30/2019","B","B","Percentage",NA,NA,NA,"ASSET #20024 LLC","C/O NATIONWIDE POSTAL MGMT","123 GROVE AVE #222",NA,"CEDARHURST","NY","115162302",1056,5256,17952,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater So Carolina","RAINS","MAIN OFFICE","457220002","2677 TROY ATKINSON RD","RAINS","SC","29589-9998",NA,"USPS","1/1/2012","12/31/2016","X","Z","None Specified",NA,1,5,"DREW BROTHERS","FRANK W DREW","THOMAS E DREW","PO BOX 1111","RAINS","SC","295891111",0,88720,4200,0.05,4800,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Rio Grande","ST HEDWIG","MAIN OFFICE","487920003","1102 CHURCH VIEW DR","SAINT HEDWIG","TX","78152-9998","Sep-88","USPS (Not Roof)","9/1/2013","8/31/2018","A","A","Reimbursable","N",NA,NA,"PHYLLIS COHEN RESIDUARY TRUST","PAUL KLEIN CARL HIRSCH CO TTEE 4799","ATTN DAVID COHEN","2151 NW 139TH TER","PEMBROKE PINES","FL","330282838",1400,17500,13132,9.38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Connecticut Valley","ATTLEBORO","SOUTH ATTLEBORO STA","240340004","775 NEWPORT AVE","ATTLEBORO","MA","02703-5932","Jan-96","Landlord","1/1/2016","12/31/2020","P","P","Reimbursable",NA,1,5,"ORION REALTY CO INC","C/O JENNIFER JANICKI","102C POND ST",NA,"SEEKONK","MA","27713915",2603,30454,72000,27.66,75600,29.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Northland","HIBBING","MAIN OFFICE",NA,"1902 3RD AVE E","HIBBING","MN","55746-1649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21560,26200,NA,NA,NA,NA,"264410-G01",264410,"ST. LOUIS","Active","Owned",1366861,"Y25462","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1965"," 5/6"
0,"Chicago","CHICAGO","ROSELAND STA",NA,"11033 S STATE ST","CHICAGO","IL","60628-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18436,24150,NA,NA,NA,NA,"161542-G31",161586,"COOK","Active","Owned",1379896,"W14696","Post Office","Station","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1936"," 3/4"
1,"Tennessee","WATAUGA","MAIN OFFICE","478988001","105 N 2ND ST","WATAUGA","TN","37694-9998","Apr-61","Landlord","11/1/2015","10/31/2020","P","P","None Specified",NA,NA,NA,"CHARLES E HAGY JR","PO BOX 231",NA,NA,"WATAUGA","TN","376940231",650,2977,5600,8.62,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Western Pennsylvania","ERIE","DOWNTOWN STATION","412544021","1401 STATE ST STE 100","ERIE","PA","16501-9998","12-Jan","USPS","9/1/2011","12/31/2021","P","P","Reimbursable",NA,1,5,"1401 STATE STREET LLC","C/O FOURTH RIVER DEVELOPMENT","5168 CAMPBELLS RUN RD","STE 204","PITTSBURGH","PA","152059761",5990,27750,46423,7.75,52413,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Greater Boston","SOUTH HAMILTON","MAIN OFFICE",NA,"49 RAILROAD AVE","SOUTH HAMILTON","MA","01982-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5040,25560,NA,NA,NA,NA,"247497-G01",247497,"ESSEX","Active","Owned",1382173,"V22511","Post Office","Main Post Office","USPS Building, Prev. Leased","USPS Land, Prev. Leased","USPS","Yes","4/1/1984"," 1/5"
1,"Central Pennsylvania","ZION GROVE","MAIN OFFICE","419540001","731 RINGTOWN RD","ZION GROVE","PA","17985-9998","Mar-69","Landlord","3/1/2016","2/28/2021","P","P","None Specified",NA,1,5,"JAMES J SCHREFFLER","737 RINGTOWN ROAD",NA,NA,"ZION GROVE","PA","179859612",525,2525,4800,9.14,4800,9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"South Jersey","GREENWICH","MAIN OFFICE","333165001","1016 YE GREATE ST","GREENWICH","NJ","08323-9998","Jul-45","Landlord","6/1/2015","5/31/2020","P","P","None Specified","N",NA,NA,"TEA BURNING TOWN LLC","ATTN CLIFTON JONES","662 YE GREATE ST",NA,"GREENWICH","NJ","83232324",600,600,8100,13.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Santa Ana","GARDEN GROVE","MAIN OFFICE","52934009","10441 STANFORD AVE","GARDEN GROVE","CA","92842-9998","Jan-67","USPS (Not Roof)","1/1/2012","12/31/2016","A","A","None Specified","N",NA,NA,"DAMON T ROSE TRUST","LYLE STOTELMYRE, TRUSTEE","449 N. CLEVELAND ST.",NA,"OCEANSIDE","CA","920542530",48488,173775,55927,1.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Sacramento","CROWS LANDING","MAIN OFFICE","51932001","13 W 5TH ST","CROWS LANDING","CA","95313-9998","Dec-61","USPS","12/1/2015","11/30/2018","P","P","None Specified",NA,NA,NA,"FRANK M DOMPE AND","LAURA J DOMPE","PO BOX 632",NA,"NEWMAN","CA","953600632",1250,1404,16702,13.36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Lakeland","MANITOWISH WATERS","MAIN OFFICE","565040002","71 COUNTY RD W","MANITOWISH WATERS","WI","54545-9326","Feb-73","Landlord","10/1/2013","9/30/2018","A","A",NA,NA,NA,NA,"PINESCAPE LLC","2909 CHATHAM ST",NA,NA,"RACINE","WI","534024247",1040,5012,9780,9.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Greater Michigan","CARNEY","MAIN OFFICE","251520001","211 N US HIGHWAY 41","CARNEY","MI","49812-9756","Oct-60","Shared","10/1/2014","9/30/2019","A","A","Reimbursable",NA,NA,NA,"LAWRENCE M MAGDOVITZ","PO BOX 997",NA,NA,"CLARKSDALE","MS","386140997",1004,2228,11016.38,10.97,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Greater Michigan","KALAMAZOO","P&DC",NA,"3885 S 9TH ST","KALAMAZOO","MI","49009-9997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171698,898380,NA,NA,NA,NA,"254912-G03",254912,"KALAMAZOO","Active","Owned",1472087,"17361","Post Office","Service Hub Facility (SHF)","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","9/1/1995"," 1/5"
1,"Tennessee","MOORESBURG","MAIN OFFICE","475940001","110 LORETTA LN","MOORESBURG","TN","37811-9998",NA,"USPS","3/1/2014","2/28/2019","P","P","Reimbursable",NA,2,10,"PRISCILLA ROGERS","132 CHURCH LN",NA,NA,"MOORESBURG","TN","378112209",1400,20340,10600,7.57,11236,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Hawkeye","DANBURY","MAIN OFFICE","182214001","211 MAIN ST","DANBURY","IA","51019-7725","Aug-60","USPS","8/1/2015","7/31/2020","B","B","Reimbursable",NA,NA,NA,"VERMAAS LAND CO LLC","1900 SW 6TH ST",NA,NA,"LINCOLN","NE","685221729",1890,6590,12758,6.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Northland","MINNEAPOLIS","ST LOUIS PARK BR","266334001","2700 LOUISIANA AVE S","MINNEAPOLIS","MN","55426-3109","Feb-66","USPS","4/1/2015","3/31/2020","B","B","Reimbursable",NA,1,5,"WEIKLE PROPERTIES","PO BOX 17045",NA,NA,"MINNEAPOLIS","MN","554170045",8265,42500,82650,10,90915,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Nevada Sierra","CARLIN","MAIN OFFICE","311200002","1106 CHESTNUT ST","CARLIN","NV","89822-9995","Feb-98","USPS (Not Roof)","2/20/1998","2/19/2018","P","P","Reimbursable","Y",2,10,"CARLIN POST OFFICE LLC","1045 DODGE LANE",NA,NA,"FALLON","NV","894069280",5071,52305,99751,19.67,143000,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Alabama","BERRY","MAIN OFFICE","10730002","107 FEDERAL AVE","BERRY","AL","35546-2053","Apr-80","Landlord","4/1/2015","3/31/2020","A","A","None Specified",NA,NA,NA,"BETTY BULL","508 GLENVIEW DR",NA,NA,"JASPER","AL","355014260",2400,18750,18669,7.78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Western Pennsylvania","NEW WILMINGTON","MAIN OFFICE","416044001","143 W NESHANNOCK AVE","NEW WILMINGTON","PA","16142-1190","Aug-64","USPS","8/7/2014","8/6/2019","P","P","Reimbursable",NA,NA,NA,"KIDZ POSTAL LTD","5050 BELMONT AVE",NA,NA,"YOUNGSTOWN","OH","445051020",3576,5806,32400,9.06,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Honolulu","HONOLULU","MOILIILI STATION","142400029","2700 S KING ST STE B","HONOLULU","HI","96826-3398","Sep-86","USPS (Not Roof)","9/1/2011","8/31/2016","W","A","None Specified","N",NA,NA,"AHURA LLC","745 FORT ST STE 1950",NA,NA,"HONOLULU","HI","968133818",2800,39520,105504,37.68,110880,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Louisiana","NEW ORLEANS","CARROLLTON STATION",NA,"3400 S CARROLLTON AVE","NEW ORLEANS","LA","70118-4582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19697,159865,NA,NA,NA,NA,"216565-G25",216573,"ORLEANS","Active","Owned",1357128,"Y23496","Post Office","Station","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","Yes","3/1/1985"," 1/8"
0,"Mississippi","LEXINGTON","MAIN OFFICE",NA,"107 TCHULA ST","LEXINGTON","MS","39095-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8259,11286,NA,NA,NA,NA,"274290-G01",274290,"HOLMES","Active","Owned",1370367,"Y13883","Post Office","Main Post Office","USPS Building, Const. by USPS","USPS Land, Not Prev. Leased","USPS","No","5/1/1937"," 5/7"
0,"Greater Michigan","IRONWOOD","MAIN OFFICE",NA,"100 E AYER ST","IRONWOOD","MI","49938-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19845,40000,NA,NA,NA,NA,"254760-G01",254760,"GOGEBIC","Active","Owned",1368051,"Y12132","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","10/1/1932"," 1/2"
0,"Lakeland","OCONOMOWOC","MAIN OFFICE",NA,"38 S MAIN ST","OCONOMOWOC","WI","53066-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9176,28283,NA,NA,NA,NA,"566110-G01",566110,"WAUKESHA","Active","Owned",1375881,"Y17770","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","12/1/1989"," 1/3"
1,"Greater Michigan","VANDALIA","MAIN OFFICE","259520002","17899 MILL ST","VANDALIA","MI","49095-9501","Oct-77","USPS (Not Roof)","10/1/2007","9/30/2017","A","A","Reimbursable",NA,NA,NA,"TML HOLDINGS LLC","1611 PRAIRIE DR",NA,NA,"SAINT JOSEPH","MI","490858685",1392,17424,16356,11.75,16008,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Gateway","ALLERTON","MAIN OFFICE","160126001","110 VERMILION AVE","ALLERTON","IL","61810-9998","Dec-58","Landlord","3/1/2012","2/28/2017","A","A","Reimbursable","N",1,5,"NEWCO POSTAL LLC","9364 SONORA AVE",NA,NA,"ST LOUIS","MO","631441010",504,2340,4356,8.64,4794,9.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,"Gateway","HERRIN","MAIN OFFICE",NA,"200 S PARK AVE","HERRIN","IL","62948-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20336,17500,NA,NA,NA,NA,"163564-G01",163564,"WILLIAMSON","Active","Owned",1366818,"W13300","Post Office","Administrative Post Office (APO)","USPS Building, Transferred","USPS Land, Transferred","USPS","Yes","6/1/1936","1 1/6"
0,"Detroit","RICHMOND","MAIN OFFICE",NA,"36511 DIVISION RD","RICHMOND","MI","48062-9998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14310,169012,NA,NA,NA,NA,"258000-G02",258000,"MACOMB","Active","Owned",1379262,"Y12656","Post Office","Main Post Office","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased","USPS","Yes","10/1/1999"," 0/1"
1,"Northland","WILMONT","MAIN OFFICE","269765001","315 4TH AVE","WILMONT","MN","56185-9702","Dec-61","USPS (Not Roof)","12/1/2013","11/30/2018","A","A","Reimbursable",NA,NA,NA,"NATIONWIDE POSTAL MANAGEMENT","J LEONARD SPODEK","123 GROVE AVE SUITE 222",NA,"CEDARHURST","NY","115162302",920,3500,6440,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Los Angeles","LOS ANGELES","WORLDWAY ISC","54523100","5800 W CENTURY BLVD","LOS ANGELES","CA","90009-5600","Aug-96","USPS","7/1/2013","6/30/2018","A","A","None Specified",NA,NA,NA,"CITY OF LOS ANGELES","LOS ANGELES WORLD AIRPORTS","PO BOX 54078",NA,"LOS ANGELES","CA","900540078",371453,353375,1860650,5.01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Houston","DANEVANG","MO SITE/MODULAR BLDG","482290002","US Hwy 71 S","DANEVANG","TX","77432-9998","5-Jul","USPS","7/1/2015","6/30/2020","X","Z","None Specified",NA,1,5,"CURTIS H JENSEN &","SARAH J JENSEN","PO BOX 366",NA,"DANEVANG","TX","774320366",0,34629,2500,0.07,2500,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Central Plains","AURORA","MAIN OFFICE","190605001","301 MAIN ST","AURORA","KS","67417-9998","May-74","Landlord","5/20/2014","5/19/2019","P","P","None Specified",NA,NA,NA,"RICHARD BLACKWELL AND/","OR DOROTHY BLACKWELL","PO BOX 107",NA,"AURORA","KS","674170107",720,1800,3960,5.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Mississippi","PRESTON","MAIN OFFICE","276526001","10816 HIGHWAY 397","PRESTON","MS","39354-9998","Jun-75","Landlord","6/1/2015","5/31/2020","A","A","Reimbursable",NA,1,5,"RUTH G MILLER","291 W PARK AVENUE",NA,NA,"DREW","MS","387373344",874,12500,5802,6.64,6267,7.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"Hawkeye","FLOYD","MAIN OFFICE","183177003","410 MONROE ST","FLOYD","IA","50435-5007","Oct-00","Landlord","10/11/2000","10/10/2020","A","A","Reimbursable",NA,4,20,"EHLEN PARTNERSHIP","4062 GRAINWOOD TRL NE",NA,NA,"PRIOR LAKE","MN","553721737",1612,18705,26880,16.67,33000,20.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
